seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
new,9,5,62.7,Like,0,18.68,5,16.84,8.18,0.62,0,0,0,0,0,2,1,13.2,3.5,0,8.3,1.2,0
experienced,169,673,72.8,Subscribe,0,37.94,5,5.14,42.27,-0.84,0,0,0,0,0,1,1,0.7,4.3,0,5.4,0,0
veteran,785,3954,70.5,Follow,0,25.19,15,5.78,37.2,-2.08,15,0,0,0,0,1,2,4.3,5.8,0,7.9,6.0,0
new,5,2,38.3,Comment,0,8.74,35,9.06,83.89,-8.3,35,0,0,0,0,1,1,2.2,6.8,0,2.2,14.6,0
new,11,1,49.9,Subscribe,0,60.84,5,9.37,69.79,-0.95,0,0,0,0,0,1,1,3.2,0.9,0,2.9,0,0
veteran,425,1711,87.2,Comment,0,107.54,5,2.16,106.09,0.67,0,35,0,0,1,1,1,2.3,4.5,0,5.3,22.7,0
intermediate,25,39,20.7,Subscribe,0,3.58,35,8.11,24.82,-2.62,15,15,25,1,1,5,15,32.8,57.6,70,45.2,48.2,1
veteran,545,2589,65.6,Comment,0,46.47,35,5.17,91.11,-8.63,35,0,0,0,0,1,2,2.4,6.7,0,5.0,12.8,1
intermediate,51,70,41.0,Comment,1,92.89,5,18.63,94.26,-0.07,0,0,35,1,0,1,1,3.1,3.8,0,5.8,13.9,0
veteran,822,2412,69.9,Follow,0,28.47,5,14.85,34.13,-0.38,0,0,0,0,0,1,1,1.5,4.7,70,0.7,13.5,0
veteran,776,2898,69.1,Like,1,14.23,5,21.4,19.72,-0.26,0,0,35,0,0,1,1,1.5,0.5,0,0,5.5,0
experienced,296,348,74.7,Follow,0,6.27,15,11.28,35.09,-2.56,15,0,0,0,0,1,1,4.5,6.5,0,4.8,8.4,0
experienced,351,945,64.8,Like,0,18.28,5,21.16,22.38,-0.19,0,0,0,0,0,1,1,3.8,1.1,70,6.8,12.6,0
new,7,3,23.6,Comment,0,13.19,35,16.56,102.11,-5.37,35,0,0,0,0,5,14,28.6,52.1,0,33.4,12.7,1
veteran,848,1435,89.2,Comment,0,63.32,5,20.38,45.86,0.86,0,0,0,0,0,2,1,13.6,3.0,70,9.6,11.9,0
veteran,388,2830,31.1,Like,1,2.06,35,15.06,22.29,-1.34,15,0,25,0,0,4,6,22.8,27.9,70,26.5,28.7,1
experienced,96,432,25.4,Follow,1,4.97,35,6.4,25.45,-3.2,35,0,25,0,0,7,13,47.8,53.8,70,47.3,29.9,1
experienced,91,514,59.3,Subscribe,0,35.92,5,6.95,33.12,0.4,0,0,0,0,0,1,1,1.9,5.6,0,5.9,2.1,0
new,5,1,51.5,Subscribe,0,45.71,5,14.08,45.11,0.04,0,0,0,0,0,1,1,3.7,1.9,0,0.5,0,0
experienced,351,172,55.8,Like,0,8.04,5,9.42,21.94,-1.47,0,0,0,0,0,1,2,4.1,6.3,0,5.6,3.9,0
experienced,347,816,28.9,Subscribe,0,9.74,15,17.79,32.3,-1.27,15,15,25,1,1,15,13,70,48.2,70,63.8,42.4,1
intermediate,41,62,56.9,Comment,0,105.67,5,4.57,108.79,-0.68,0,0,0,0,0,1,1,4.6,6.3,70,4.4,10.2,0
experienced,114,836,79.1,Like,0,16.79,5,16.66,22.75,-0.36,0,0,0,0,0,2,5,12.4,22.2,0,15.3,0,0
experienced,186,215,65.5,Like,0,8.45,5,14.0,25.95,-1.25,0,0,0,0,0,2,2,8.8,6.2,0,10.5,0,0
new,3,2,56.6,Follow,0,28.7,5,16.2,30.78,-0.13,0,0,0,0,0,1,1,5.2,2.5,0,7.3,2.2,0
intermediate,80,18,61.3,Subscribe,0,44.63,5,19.59,69.52,-1.27,0,0,0,0,0,1,2,2.6,9.4,0,3.3,1.1,0
veteran,590,3625,87.6,Follow,0,5.53,15,21.9,24.35,-0.86,15,0,0,0,0,2,1,13.9,5.5,0,13.2,8.6,0
new,12,5,50.8,Comment,0,6.45,35,20.35,76.46,-3.44,35,0,0,0,0,1,2,4.1,6.9,0,2.5,14.6,0
experienced,346,614,41.4,Follow,1,1.9,35,16.34,18.2,-1.0,15,0,35,1,0,5,6,33.5,20.3,0,30.0,27.9,1
new,13,5,25.9,Follow,0,4.31,35,9.43,32.8,-3.02,35,0,0,0,0,10,7,67.0,29.1,0,51.5,12.0,1
experienced,205,353,74.0,Subscribe,0,32.47,5,13.21,33.98,-0.11,0,0,0,0,0,2,1,11.1,3.4,0,9.6,1.0,0
veteran,728,2583,96.6,Like,0,19.25,5,6.02,15.33,0.65,0,0,0,0,0,1,1,4.6,1.0,0,5.2,1.9,0
veteran,754,2807,82.5,Follow,0,29.07,5,4.77,37.41,-1.75,0,0,0,0,0,1,1,1.9,5.6,0,4.3,2.4,0
experienced,164,309,45.3,Subscribe,1,53.29,5,13.62,47.19,0.45,0,0,25,0,0,1,1,2.1,3.4,0,0,6.1,0
veteran,624,3840,75.4,Comment,0,72.85,5,18.86,92.42,-1.04,0,0,0,0,0,9,1,58.6,5.8,0,39.4,0,1
new,3,3,54.4,Subscribe,0,33.29,5,14.75,52.02,-1.27,0,0,0,0,0,2,1,11.6,2.9,0,5.8,0,0
intermediate,52,62,55.9,Comment,0,46.79,35,14.63,103.74,-3.89,35,0,0,0,0,1,1,6.5,1.9,0,1.6,16.6,0
new,4,1,55.6,Follow,0,25.65,5,9.24,11.81,1.5,0,0,0,0,0,2,1,7.2,0.0,0,3.2,3.3,0
experienced,314,400,40.0,Subscribe,0,35.81,35,5.62,67.42,-5.62,35,0,0,0,0,4,1,21.3,2.7,0,14.8,16.9,1
intermediate,55,34,68.6,Like,0,18.12,5,2.44,17.48,0.26,0,35,0,0,1,1,1,6.8,0.7,0,7.4,19.1,0
experienced,92,135,69.6,Subscribe,0,53.51,5,15.99,58.02,-0.28,0,0,0,0,0,1,1,4.3,1.7,0,1.0,0,0
new,13,2,56.1,Comment,0,69.28,5,5.91,65.9,0.57,0,0,0,0,0,1,1,6.8,1.4,0,4.6,0,0
intermediate,23,30,47.6,Subscribe,1,31.04,5,18.73,18.63,0.66,0,0,25,1,0,1,2,4.6,5.2,0,4.8,13.1,0
intermediate,90,18,63.6,Subscribe,0,34.68,5,11.96,37.35,-0.22,0,0,0,0,0,1,1,1.2,1.1,0,0.9,3.5,1
veteran,581,4784,83.0,Subscribe,0,64.34,5,15.0,55.09,0.62,0,0,0,0,0,7,1,46.2,3.3,0,34.2,0,0
intermediate,57,20,53.0,Follow,0,3.03,35,4.39,21.69,-4.25,35,0,0,0,0,1,2,1.4,11.8,0,6.0,12.1,0
new,1,0,49.2,Subscribe,0,21.09,5,20.24,53.12,-1.58,0,0,0,0,0,1,1,0.0,7.1,0,0.4,1.5,0
intermediate,71,12,34.8,Comment,0,115.54,35,0.36,116.8,-3.5,35,35,0,0,1,1,1,0.1,4.4,0,5.5,34.2,1
veteran,870,3796,64.1,Comment,0,14.96,35,8.58,84.38,-8.09,35,0,0,0,0,1,1,0.4,5.0,0,3.2,11.2,0
intermediate,89,49,47.6,Subscribe,0,32.52,15,6.12,45.55,-2.13,15,0,0,0,0,1,1,5.5,0.5,0,1.4,6.5,0
intermediate,76,55,57.1,Subscribe,0,56.03,5,18.49,44.51,0.62,0,0,0,0,0,1,9,1.9,35.5,0,17.3,0,0
veteran,606,1724,86.5,Like,0,22.01,5,18.06,11.19,0.6,0,0,0,0,0,1,2,2.6,9.4,0,1.7,1.6,0
experienced,113,323,54.1,Subscribe,0,36.18,5,5.48,45.32,-1.67,0,0,0,0,0,9,1,60.5,7.1,0,41.4,0,0
experienced,262,659,55.5,Comment,1,119.0,35,17.5,49.78,3.95,35,0,35,1,0,1,3,0.9,8.4,0,5.0,26.2,1
veteran,376,2332,98.4,Like,0,14.3,5,19.57,20.14,-0.3,0,0,0,0,0,1,1,2.4,5.9,0,3.9,1.0,0
experienced,189,355,63.8,Subscribe,0,39.87,5,1.43,40.58,-0.5,0,35,0,0,1,1,1,1.3,4.6,0,1.0,18.3,0
intermediate,68,36,46.1,Subscribe,0,59.39,5,1.56,59.84,-0.29,0,35,0,0,1,1,1,0.1,0.2,0,1.1,21.0,0
intermediate,29,25,44.6,Like,1,19.13,5,19.52,8.16,0.56,0,0,25,1,0,1,2,3.7,6.0,0,3.6,14.2,1
veteran,898,1183,72.4,Follow,0,1.9,35,16.36,18.69,-1.03,15,0,0,0,0,1,1,5.8,7.4,0,3.5,13.5,0
new,9,4,56.4,Comment,0,45.65,35,8.05,83.33,-4.68,35,0,0,0,0,1,2,3.8,7.0,0,4.8,16.1,1
experienced,218,769,64.4,Like,0,18.43,5,10.18,13.98,0.44,0,0,0,0,0,1,1,4.4,7.1,0,5.4,3.6,0
intermediate,39,27,58.4,Subscribe,0,41.95,5,21.83,43.95,-0.09,0,0,0,0,0,1,2,3.7,10.7,0,5.5,3.6,0
experienced,165,934,63.0,Follow,0,19.56,35,4.78,34.66,-3.16,35,0,0,0,0,4,2,21.9,9.7,0,17.2,16.7,0
experienced,345,376,52.9,Subscribe,1,32.3,35,6.78,65.26,-4.86,35,0,35,0,0,1,1,2.6,4.0,0,1.1,20.4,1
experienced,220,277,47.5,Like,0,16.4,5,7.46,13.43,0.4,0,0,0,0,0,6,1,40.4,6.6,0,28.2,0,0
new,10,5,51.5,Subscribe,0,28.03,5,15.45,48.13,-1.3,0,0,0,0,0,1,1,4.9,5.9,0,8.7,1.9,0
veteran,451,3748,66.9,Subscribe,0,27.94,15,5.3,39.0,-2.09,15,0,0,0,0,2,3,9.3,8.8,0,9.7,7.3,0
intermediate,84,15,59.1,Comment,0,18.6,15,17.49,44.23,-1.47,15,0,0,0,0,1,2,3.6,7.8,0,2.1,3.8,0
veteran,636,2214,73.1,Like,0,24.09,5,2.41,24.75,-0.27,0,35,0,0,1,1,2,6.8,5.0,0,5.2,22.4,0
experienced,319,164,61.2,Like,0,20.8,5,15.44,9.55,0.73,0,0,0,0,0,1,2,1.0,9.6,0,4.9,2.4,0
intermediate,80,9,44.6,Comment,0,81.2,35,4.91,128.31,-9.6,35,0,0,0,0,1,1,1.6,7.8,0,2.5,15.9,0
new,14,5,45.3,Comment,0,6.47,35,19.95,91.18,-4.25,35,0,0,0,0,1,1,3.3,4.9,0,4.8,15.3,0
experienced,199,789,78.7,Follow,0,34.11,5,13.72,29.03,0.37,0,0,0,0,0,1,1,3.8,3.9,0,1.9,0,0
veteran,891,2808,35.3,Comment,1,18.97,35,10.46,80.27,-5.86,35,15,25,0,1,7,8,47.6,28.7,0,37.3,33.7,1
experienced,280,747,61.1,Follow,0,17.93,5,0.87,17.23,0.8,0,35,0,0,1,1,1,5.7,1.1,0,3.6,22.5,0
experienced,225,707,63.8,Follow,0,15.64,5,6.91,23.72,-1.17,0,0,0,0,0,1,3,4.6,14.3,0,6.7,2.7,0
veteran,511,4134,54.9,Subscribe,1,34.65,5,11.57,50.23,-1.35,0,0,25,1,0,1,1,4.4,2.0,0,6.8,11.8,0
experienced,315,338,62.6,Comment,0,70.67,5,17.56,38.25,1.85,0,0,0,0,0,6,1,38.5,7.8,0,24.8,2.5,0
experienced,181,275,60.8,Follow,0,15.96,5,1.85,15.15,0.44,0,35,0,0,1,1,2,0.9,10.9,0,0.6,22.6,0
veteran,671,4559,81.6,Follow,0,19.37,5,9.6,28.26,-0.93,0,0,0,0,0,8,2,49.7,11.5,0,35.3,0.0,0
intermediate,64,15,56.2,Like,0,2.11,35,6.57,17.0,-2.27,15,0,0,0,0,2,1,11.4,2.5,0,9.3,9.0,0
intermediate,45,20,40.8,Like,1,22.53,5,5.79,18.89,0.63,0,0,35,0,0,2,1,8.5,8.0,0,5.1,9.0,0
experienced,98,143,61.1,Subscribe,0,3.78,35,20.69,63.16,-2.87,15,0,0,0,0,1,1,4.5,1.5,0,6.0,12.3,0
experienced,273,505,48.1,Follow,0,20.16,5,1.08,19.57,0.54,0,35,0,0,1,1,1,1.6,4.6,0,3.5,18.6,1
intermediate,75,7,28.7,Subscribe,0,10.43,15,13.06,39.97,-2.26,15,0,0,0,0,7,15,43.8,58.4,70,45.1,17.2,0
intermediate,78,65,62.7,Comment,0,18.46,15,20.05,31.69,-0.66,15,0,0,0,0,1,2,2.3,10.6,0,4.8,6.3,0
veteran,537,1837,59.3,Comment,0,67.74,35,9.42,36.63,3.3,35,0,0,0,0,1,1,1.8,5.5,0,0,12.6,1
new,5,0,63.3,Comment,0,118.09,5,18.58,128.75,-0.57,0,0,0,0,0,1,2,5.4,7.4,0,4.9,0.8,0
new,2,1,44.5,Subscribe,0,62.97,15,15.32,23.63,2.57,15,0,0,0,0,1,1,5.4,4.5,0,2.7,7.2,0
intermediate,58,31,74.2,Follow,0,16.04,5,20.44,13.72,0.11,0,0,0,0,0,1,1,3.9,1.5,0,4.5,0,0
experienced,112,455,78.8,Comment,0,54.7,5,20.62,36.05,0.9,0,0,0,0,0,1,1,0.7,0.9,0,1.8,0.3,0
experienced,230,661,64.7,Follow,0,4.98,15,7.72,21.37,-2.12,15,0,0,0,0,2,1,12.1,3.0,0,10.5,3.2,0
experienced,151,883,77.7,Comment,0,38.44,5,21.61,44.23,-0.27,0,0,0,0,0,1,2,2.4,5.6,0,3.1,0.7,0
new,10,0,57.2,Like,0,15.1,15,5.39,26.97,-2.2,15,0,0,0,0,1,3,3.2,15.0,0,10.9,4.0,0
veteran,391,1542,52.1,Follow,1,32.29,5,9.65,21.51,1.12,0,0,25,0,0,1,1,6.1,3.8,0,4.3,6.3,0
experienced,103,151,63.2,Subscribe,0,35.45,5,16.47,58.13,-1.38,0,0,0,0,0,1,1,4.4,6.1,0,6.1,0,0
veteran,559,1795,77.6,Like,0,4.14,15,21.35,17.89,-0.64,15,0,0,0,0,1,1,4.9,6.1,0,8.9,3.1,0
intermediate,33,43,60.6,Follow,0,21.67,5,13.33,15.88,0.43,0,0,0,0,0,1,1,3.3,2.8,0,5.5,3.9,0
veteran,879,4075,75.5,Like,0,13.05,5,18.61,8.67,0.24,0,0,0,0,0,1,2,3.1,4.7,70,0.4,11.5,0
experienced,140,364,50.1,Comment,0,8.72,35,19.55,57.76,-2.51,15,0,0,0,0,1,1,0.1,5.7,0,4.0,12.1,0
veteran,446,2873,70.7,Comment,0,83.74,35,9.35,44.5,4.2,35,0,0,0,0,1,2,3.5,10.4,0,2.3,15.4,1
intermediate,21,14,64.8,Comment,0,98.82,35,13.37,58.36,3.03,35,0,0,0,0,1,2,4.1,4.6,0,0.8,12.3,0
intermediate,20,67,47.8,Subscribe,0,62.11,5,7.49,60.74,0.18,0,0,0,0,0,8,3,52.6,10.1,0,35.1,2.3,0
experienced,273,209,77.4,Like,0,24.82,5,6.43,19.46,0.83,0,0,0,0,0,1,2,6.1,7.8,0,4.6,0,0
veteran,637,4018,68.2,Subscribe,0,27.24,35,4.47,62.89,-7.98,35,0,0,0,0,1,1,3.3,3.2,0,7.1,16.9,0
experienced,283,793,74.1,Subscribe,0,35.11,15,5.17,49.36,-2.76,15,0,0,0,0,1,2,2.0,4.0,0,3.4,8.7,0
veteran,428,2555,63.5,Subscribe,0,63.46,35,6.44,32.67,4.78,35,0,0,0,0,3,1,17.8,6.1,0,14.3,13.4,1
intermediate,27,54,56.9,Like,0,1.39,35,19.12,24.19,-1.19,15,0,0,0,0,1,2,5.7,9.6,0,9.9,8.7,0
new,11,2,46.9,Comment,0,17.13,35,20.27,114.88,-4.82,35,0,0,0,0,1,1,0.0,3.1,0,1.5,14.1,0
veteran,761,4011,79.7,Like,0,4.04,15,15.75,16.08,-0.76,15,0,0,0,0,1,1,4.1,7.9,0,4.7,3.1,0
intermediate,42,54,69.9,Subscribe,0,64.56,15,14.37,34.89,2.06,15,0,0,0,0,1,1,2.7,5.7,0,4.8,8.9,0
new,11,0,36.1,Like,0,2.27,35,5.24,9.08,-1.3,15,0,0,0,0,1,2,0.0,5.0,0,4.2,12.6,0
new,10,5,63.1,Follow,0,25.67,5,20.31,19.4,0.31,0,0,0,0,0,2,1,12.0,5.4,0,13.3,0,0
intermediate,21,37,50.7,Follow,0,5.06,15,16.98,14.91,-0.58,15,0,0,0,0,1,1,5.7,6.7,0,3.1,5.9,0
intermediate,73,49,41.5,Follow,0,27.01,5,20.1,27.17,-0.01,0,0,0,0,0,1,2,5.1,4.1,0,5.8,0.2,1
experienced,195,332,62.1,Comment,0,63.84,5,19.03,50.13,0.72,0,0,0,0,0,1,1,5.1,6.7,0,8.3,3.5,0
experienced,265,399,60.0,Subscribe,0,37.82,5,20.27,27.24,0.52,0,0,0,0,0,5,2,32.7,8.5,0,27.5,0,1
experienced,141,577,55.6,Follow,0,34.07,5,16.19,21.86,0.75,0,0,0,0,0,3,2,14.9,6.2,0,12.0,1.4,0
intermediate,84,34,55.1,Follow,0,15.01,15,8.02,32.92,-2.23,15,0,15,1,0,1,1,1.5,7.3,0,4.4,15.0,0
veteran,385,1481,67.8,Comment,0,94.71,35,8.28,120.48,-3.11,35,0,0,0,0,2,14,14.0,52.0,0,30.9,15.7,1
experienced,228,578,66.0,Like,1,17.71,5,13.33,8.71,0.68,0,0,25,1,0,1,1,0.5,7.7,0,2.3,15.0,0
experienced,223,676,44.3,Comment,0,88.58,35,7.1,116.18,-3.89,35,0,0,0,0,8,1,50.7,1.4,0,32.2,15.0,1
experienced,327,989,56.5,Follow,0,2.04,35,19.73,28.79,-1.36,15,0,0,0,0,1,3,4.6,15.6,0,5.7,11.2,0
experienced,356,923,58.9,Comment,0,13.93,35,17.91,84.1,-3.92,35,0,0,0,0,1,2,2.1,11.4,0,9.2,12.4,0
experienced,239,106,66.1,Follow,0,3.67,35,6.68,25.87,-3.32,35,0,0,0,0,2,3,13.4,15.6,0,15.4,16.8,1
intermediate,50,68,53.1,Subscribe,0,58.16,35,10.68,25.69,3.04,35,0,0,0,0,1,3,1.7,8.1,0,0,13.4,1
intermediate,77,20,55.3,Subscribe,0,23.43,5,9.12,34.33,-1.2,0,0,0,0,0,2,1,12.9,2.9,0,7.7,3.2,0
experienced,153,558,73.5,Like,0,14.95,5,0.79,14.54,0.52,0,35,0,0,1,1,1,2.2,2.2,0,4.4,17.5,0
veteran,528,4646,80.1,Follow,1,30.74,5,18.56,13.74,0.92,0,0,25,1,0,1,2,6.4,8.7,0,3.6,17.0,0
experienced,291,524,62.1,Follow,0,28.0,5,19.47,16.52,0.59,0,0,0,0,0,7,2,48.0,11.6,0,33.5,1.8,0
experienced,287,917,73.5,Comment,0,45.24,15,12.17,79.93,-2.85,15,0,0,0,0,6,1,36.8,5.6,0,26.7,5.5,0
experienced,349,188,74.3,Comment,0,15.67,35,11.08,102.02,-7.79,35,0,0,0,0,1,1,1.4,1.9,0,0,14.4,1
veteran,761,2530,85.8,Subscribe,0,42.88,15,6.05,55.39,-2.07,15,0,0,0,0,1,1,0.9,6.6,0,1.4,7.0,0
experienced,280,731,66.2,Like,0,20.98,5,2.46,19.63,0.55,0,35,0,0,1,2,1,9.5,2.6,0,5.4,22.3,0
veteran,840,4897,61.3,Subscribe,0,61.66,35,7.64,22.3,5.15,35,0,0,0,0,1,1,3.1,0.8,0,0,14.4,0
veteran,386,1482,86.6,Comment,0,104.35,35,6.45,44.81,9.23,35,0,0,0,0,1,1,4.8,0.0,0,1.8,15.4,0
new,12,2,33.7,Comment,0,12.8,15,12.17,31.98,-1.58,15,0,25,1,0,15,9,70,37.4,0,58.3,16.4,1
experienced,273,441,59.8,Subscribe,0,60.71,5,16.84,33.34,1.62,0,0,0,0,0,7,1,43.3,7.2,0,28.6,3.1,0
new,5,1,57.0,Subscribe,0,50.55,5,14.65,61.3,-0.73,0,0,0,0,0,1,2,1.2,9.6,0,2.5,0,0
veteran,814,4286,91.5,Subscribe,0,64.5,5,4.48,68.65,-0.93,0,0,0,0,0,1,1,4.5,4.4,0,6.3,2.9,0
veteran,816,4209,83.6,Subscribe,0,44.44,15,7.14,25.24,2.69,15,0,0,0,0,2,1,9.1,3.8,0,10.3,3.7,0
intermediate,20,62,2,Comment,1,16.37,35,15.02,82.11,-4.38,35,15,35,0,1,10,8,68.4,33.2,70,52.1,43.8,1
veteran,473,3255,71.9,Follow,0,16.82,5,2.08,18.3,-0.71,0,35,0,0,1,2,2,8.2,10.7,0,11.9,21.8,0
experienced,208,424,75.6,Like,0,3.26,15,19.47,26.4,-1.19,15,0,0,0,0,1,3,0.4,9.2,0,6.5,3.5,0
experienced,298,119,55.4,Follow,0,17.15,5,12.34,27.93,-0.87,0,0,0,0,0,2,10,10.2,42.8,0,25.4,1.0,0
new,2,3,44.0,Follow,0,33.97,5,18.58,24.61,0.5,0,0,0,0,0,1,1,3.9,0.0,0,0,2.1,0
new,10,5,47.8,Follow,0,27.06,5,10.15,12.66,1.42,0,0,0,0,0,1,1,4.1,3.5,0,4.3,0,0
experienced,178,96,66.2,Like,0,19.24,5,4.36,11.31,1.82,0,0,0,0,0,9,2,58.4,11.3,0,44.2,2.6,0
intermediate,39,25,49.9,Subscribe,0,63.11,15,9.25,37.18,2.8,15,0,0,0,0,1,1,5.6,3.9,0,1.5,7.6,0
experienced,234,615,91.4,Like,0,21.33,5,8.92,24.49,-0.35,0,0,0,0,0,1,1,5.1,5.2,0,4.1,2.4,0
veteran,860,4731,94.4,Comment,0,68.61,15,11.18,36.74,2.85,15,0,0,0,0,1,1,5.0,4.6,0,5.3,6.4,0
experienced,273,670,75.0,Subscribe,0,47.57,5,16.26,62.64,-0.93,0,0,0,0,0,1,2,4.2,6.7,0,7.7,1.6,0
veteran,404,4401,64.2,Comment,0,61.0,5,19.67,58.03,0.15,0,0,0,0,0,1,5,4.2,17.0,0,9.4,0,1
veteran,664,4789,78.4,Subscribe,0,56.39,5,2.08,55.96,0.21,0,35,0,0,1,1,2,3.9,4.6,0,0.2,20.5,0
intermediate,82,40,72.4,Comment,0,65.77,5,1.23,65.96,-0.15,0,35,0,0,1,1,3,1.0,15.7,0,4.3,20.2,0
experienced,174,104,80.0,Like,0,13.21,5,17.74,17.29,-0.23,0,0,0,0,0,1,1,6.0,2.8,0,1.6,0,0
intermediate,84,54,66.4,Follow,0,6.09,15,18.44,14.3,-0.45,15,0,0,0,0,1,2,4.5,8.3,0,9.0,7.7,1
experienced,151,105,62.0,Subscribe,0,45.41,5,18.28,49.58,-0.23,0,0,0,0,0,6,1,37.6,5.7,0,23.6,3.8,0
experienced,356,781,82.1,Follow,0,14.24,5,2.39,12.86,0.58,0,35,0,0,1,2,1,7.2,6.3,0,10.8,21.3,0
veteran,795,4519,68.6,Subscribe,0,25.71,5,10.88,38.17,-1.15,0,0,0,0,0,1,2,2.9,7.4,0,7.3,3.6,0
experienced,303,931,52.3,Comment,0,46.94,5,2.32,46.03,0.39,0,35,0,0,1,1,2,5.6,11.7,0,5.2,18.7,0
experienced,143,828,63.8,Subscribe,0,60.0,5,21.11,40.81,0.91,0,0,0,0,0,1,2,1.2,10.0,0,1.1,0,0
veteran,711,3877,71.8,Like,0,12.52,5,14.59,20.75,-0.56,0,0,0,0,0,1,11,3.9,41.8,0,15.7,3.9,0
intermediate,22,33,45.0,Subscribe,0,39.6,5,11.65,50.63,-0.95,0,0,0,0,0,1,12,3.4,47.2,0,20.2,0.4,0
intermediate,85,35,71.2,Follow,0,32.57,5,1.61,32.26,0.19,0,35,0,0,1,1,1,1.7,5.4,0,6.0,18.5,0
veteran,660,4134,99,Follow,0,24.18,5,17.3,34.02,-0.57,0,0,0,0,0,1,2,0.5,9.7,0,4.4,4.0,0
veteran,581,2185,94.3,Subscribe,0,58.72,5,9.52,40.32,1.93,0,0,0,0,0,1,1,5.6,6.8,0,9.9,0,0
intermediate,49,64,73.8,Follow,0,27.8,5,15.03,36.23,-0.56,0,0,0,0,0,1,1,3.4,3.6,0,1.4,3.3,0
experienced,294,270,82.6,Follow,0,23.2,5,17.39,27.84,-0.27,0,0,0,0,0,1,8,3.1,30.3,0,14.7,0.4,0
veteran,610,3294,66.2,Comment,0,7.8,35,19.42,36.85,-1.5,15,0,0,0,0,1,2,6.2,7.6,0,10.2,13.3,0
new,14,2,37.6,Comment,0,5.93,35,21.89,128.5,-5.6,35,0,0,0,0,6,8,39.2,32.8,0,38.7,14.4,1
intermediate,69,70,55.9,Comment,0,75.52,5,1.65,76.73,-0.73,0,35,0,0,1,1,1,4.3,0.5,0,4.1,19.4,0
experienced,270,382,63.4,Follow,0,13.52,5,0.55,12.64,1.6,0,35,0,0,1,1,1,1.6,2.4,0,1.4,17.8,0
veteran,681,2741,72.1,Subscribe,0,23.31,5,1.37,23.66,-0.25,0,35,0,0,1,2,2,10.7,10.8,0,10.0,21.9,0
intermediate,44,12,62.9,Like,0,15.76,5,17.42,15.9,-0.01,0,0,0,0,0,2,1,10.6,6.3,0,7.5,0,0
experienced,134,289,63.2,Like,1,17.71,5,7.76,17.88,-0.02,0,0,25,1,0,1,1,1.2,0.3,0,0,13.5,0
intermediate,17,24,59.2,Subscribe,0,20.31,5,15.42,30.01,-0.63,0,0,0,0,0,1,1,3.4,4.5,0,3.7,1.4,0
veteran,423,1467,69.6,Like,0,12.22,5,20.62,12.78,-0.03,0,0,0,0,0,1,1,3.9,7.2,70,7.1,10.7,0
experienced,234,733,53.9,Subscribe,0,24.04,5,20.37,46.1,-1.08,0,0,0,0,0,1,1,5.5,6.4,70,5.8,8.9,0
veteran,417,4877,72.3,Follow,0,13.76,5,15.22,29.45,-1.03,0,0,0,0,0,1,6,0.9,23.4,0,12.3,2.9,0
new,5,0,47.8,Follow,0,25.25,5,17.01,22.47,0.16,0,0,0,0,0,1,1,2.2,6.3,0,6.4,4.1,0
veteran,893,1338,89.8,Subscribe,0,8.9,35,7.95,32.94,-3.02,35,0,0,0,0,1,1,2.1,3.0,0,4.6,12.7,0
veteran,846,4968,76.8,Follow,0,15.72,5,1.35,14.55,0.86,0,35,0,0,1,1,1,1.6,4.1,0,1.7,22.4,0
experienced,286,258,78.1,Follow,0,26.6,5,8.22,25.97,0.08,0,0,0,0,0,1,1,3.9,7.0,70,2.9,8.8,0
veteran,534,1357,75.6,Comment,0,6.63,35,7.75,66.53,-7.73,35,0,0,0,0,1,1,5.1,0.7,0,3.9,12.8,0
intermediate,88,54,69.8,Like,0,8.35,5,7.19,17.4,-1.26,0,0,0,0,0,1,1,0.7,6.4,0,0.2,3.9,0
experienced,217,900,67.4,Like,0,11.0,5,17.06,12.06,-0.06,0,0,0,0,0,2,1,9.3,5.3,0,5.3,2.3,1
intermediate,31,71,47.3,Follow,0,14.0,5,12.64,14.87,-0.07,0,0,0,0,0,1,1,3.8,7.8,0,4.0,0,0
veteran,700,4260,69.4,Subscribe,1,36.59,35,4.4,57.17,-4.68,35,0,35,0,0,2,2,7.1,9.5,0,10.6,23.0,1
experienced,283,549,48.4,Follow,0,20.74,5,1.83,21.65,-0.5,0,35,0,0,1,1,1,5.9,0.1,0,5.6,23.0,0
experienced,163,373,41.3,Comment,0,53.88,35,10.3,111.27,-5.57,35,0,0,0,0,7,1,47.5,4.7,0,32.1,17.0,0
new,10,3,54.9,Like,0,3.5,15,14.71,23.4,-1.35,15,0,0,0,0,1,1,1.2,7.7,0,7.0,6.7,0
new,11,1,43.2,Follow,0,25.72,5,6.08,27.86,-0.35,0,0,0,0,0,2,1,11.4,6.3,0,9.9,4.0,0
experienced,111,538,66.5,Comment,1,73.08,5,12.61,72.81,0.02,0,0,35,1,0,1,2,2.8,8.0,0,1.5,14.1,1
new,10,1,44.6,Like,0,14.48,5,8.9,12.68,0.2,0,0,0,0,0,1,1,2.4,4.4,0,6.9,0,0
